id,date,current_role,other_role_specified,current_salary,education,age,gender,ethnicity,location,other_location_specified
62a4ce2bbae91e4b8b84f3db,2022-06-11,Other,Student working as a data analyst intern ,53000,Bachelors,22,Female,White or Caucasian,United States,NA
62a4cffeb4da29969c64f6a1,2022-06-11,Data Analyst,NA,20000,Masters,33,Female,Asian or Asian American,India,NA
62a4d08bf3072dd892642d2c,2022-06-11,Data Analyst,NA,20000,Masters,26,Female,Asian or Asian American,India,NA
62a4d13bbae91e4b8b84f89b,2022-06-11,Data Engineer,NA,20000,Bachelors,28,Male,Hispanic or Latino,Other,Argentina
62a4d74c5d257a28a30f97fc,2022-06-11,Other,Driver,20000,Bachelors,42,Male,Other,United Kingdom,NA
62a4d7f6bae91e4b8b84ffed,2022-06-11,Data Analyst,NA,20000,Masters,30,Male,Other,Other,Morocco
62a4d9d4bae91e4b8b8501f1,2022-06-11,Data Scientist,NA,115500,Associates,25,Male,White or Caucasian,United States,NA
62a4dd63f408bae018ef4e51,2022-06-11,Data Analyst,NA,53000,Bachelors,32,Male,Black or African American,United States,NA
62a4e34d7dc029e2d66e10b9,2022-06-11,Data Analyst,NA,20000,Masters,31,Male,Asian or Asian American,Other,Germany
62a4e4c90f8c8599d5b13d8f,2022-06-11,Data Analyst,NA,187500,High School,30,Male,White or Caucasian,Other,UAE
62a4e5aed8c00e9f541bf48c,2022-06-11,Student/Looking/None,NA,20000,Bachelors,23,Male,Asian or Asian American,Canada,NA
62a4f6eef3072dd892645775,2022-06-11,Other,Data manager,75500,Bachelors,31,Female,White or Caucasian,United Kingdom,NA
62a4fe370f8c8599d5b158c4,2022-06-11,Data Analyst,NA,53000,Masters,29,Female,Black or African American,Other,Fin
62a5008c5d257a28a30fbde5,2022-06-11,Data Analyst,NA,20000,Bachelors,24,Male,Other,Other,Nigeria
62a5038acec54911e9cc9526,2022-06-11,Other,GIS Analyst ,53000,Masters,36,Male,Asian or Asian American,United States,NA
62a50775f8f756164587677b,2022-06-11,Data Analyst,NA,53000,Masters,32,Female,White or Caucasian,United States,NA
62a50eddf8d5efcc22fa1a4e,2022-06-11,Other,Business Analyst,95500,Bachelors,36,Female,White or Caucasian,United States,NA
62a511acbc6861bf3179178a,2022-06-11,Data Engineer,NA,115500,Bachelors,30,Male,White or Caucasian,United States,NA
62a5177d18134ddc75d0e9d8,2022-06-11,Student/Looking/None,NA,20000,Masters,42,Male,Black or African American,Other,Sudan
62a51aaacec54911e9cca93b,2022-06-11,Data Analyst,NA,95500,PhD,53,Male,White or Caucasian,Other,Austr
62a51dc6575fa3a5ae8b09f3,2022-06-11,Data Analyst,NA,20000,High School,25,Male,Other,Other,Kenya
62a51fe0575fa3a5ae8b0c06,2022-06-11,Data Analyst,NA,20000,Bachelors,23,Male,White or Caucasian,Other,Leba
62a525aff8f75616458784dd,2022-06-11,Data Analyst,NA,20000,Bachelors,36,Male,Other,Other,Saudi Arabia
62a52629b4da29969c654a94,2022-06-11,Data Analyst,NA,53000,Bachelors,32,Male,Other,Other,United Arab Emirates 
62a52725d8c00e9f541c3b4a,2022-06-11,Data Analyst,NA,95500,Masters,25,Male,Hispanic or Latino,United States,NA
62a5390cb4da29969c655ccc,2022-06-11,Data Engineer,NA,53000,Masters,35,Female,Asian or Asian American,United Kingdom,NA
62a53bc0bc6861bf31793947,2022-06-11,Data Analyst,NA,75500,Bachelors,26,Male,White or Caucasian,United States,NA
62a53c84f3072dd8926495c9,2022-06-11,Student/Looking/None,NA,20000,Bachelors,22,Male,White or Caucasian,United States,NA
62a54bccf3072dd89264a13b,2022-06-11,Data Scientist,NA,95500,Masters,30,Male,Asian or Asian American,Canada,NA
62a54f20d8c00e9f541c5cfa,2022-06-11,Data Analyst,NA,75500,Masters,36,Male,White or Caucasian,United States,NA
62a552e1cf2555431732922d,2022-06-11,Data Analyst,NA,75500,Masters,30,Female,White or Caucasian,United States,NA
62a557d10f8c8599d5b1a81c,2022-06-11,Data Scientist,NA,115500,Bachelors,29,Male,Asian or Asian American,United States,NA
62a55b05f8d5efcc22fa5b65,2022-06-11,Other,Business Intelligence Analyst,75500,Masters,30,Male,White or Caucasian,United States,NA
62a55fe1f8d5efcc22fa5fe4,2022-06-11,Data Engineer,NA,53000,Bachelors,24,Male,Black or African American,United States,NA
62a56bc67dc029e2d66e86c0,2022-06-12,Data Engineer,NA,,Bachelors,33,Male,Asian or Asian American,United States,NA
62a57116f408bae018efd56a,2022-06-12,Data Analyst,NA,115500,Bachelors,42,Female,White or Caucasian,United States,NA
62a57263cec54911e9ccf648,2022-06-12,Data Analyst,NA,53000,Bachelors,36,Female,White or Caucasian,United States,NA
62a574b3b4da29969c658eb4,2022-06-12,Data Analyst,NA,53000,Bachelors,27,Male,White or Caucasian,United States,NA
62a58b267dc029e2d66ea3f8,2022-06-12,Data Analyst,NA,20000,Bachelors,21,Female,Asian or Asian American,India,NA
62a58d20575fa3a5ae8b6969,2022-06-12,Data Analyst,NA,53000,Masters,34,Female,White or Caucasian,Other,Israel
62a58faf2e54c9003e55ef2e,2022-06-12,Student/Looking/None,NA,20000,Bachelors,27,Male,White or Caucasian,Other,Netherlands
62a5998fbc6861bf31798ef0,2022-06-12,Other,BI consultant ,20000,Masters,27,Male,White or Caucasian,Other,France
62a59cd2cec54911e9cd251a,2022-06-12,Student/Looking/None,NA,20000,Associates,30,Male,Other,Other,Kenya
62a59d007dc029e2d66eb8f9,2022-06-12,Data Analyst,NA,75500,Bachelors,33,Female,White or Caucasian,United States,NA
62a5a124cec54911e9cd29f5,2022-06-12,Data Analyst,NA,95500,Masters,47,Male,American Indian or Alaska Native,India,NA
62a5a44b24a26260273af0fc,2022-06-12,Data Analyst,NA,75500,Masters,27,Male,Asian or Asian American,United States,NA
62a5a931cec54911e9cd3333,2022-06-12,Data Analyst,NA,20000,Bachelors,26,Male,Asian or Asian American,India,NA
62a5bea05d257a28a3106f7e,2022-06-12,Data Analyst,NA,20000,Masters,35,Female,Asian or Asian American,India,NA
62a5c571575fa3a5ae8baaa1,2022-06-12,Data Analyst,NA,95500,Masters,31,Male,Hispanic or Latino,United States,NA
62a5cb12cf25554317330d69,2022-06-12,Data Analyst,NA,20000,Bachelors,25,Male,Black or African American,Other,Zambia
62a5cba2575fa3a5ae8bb122,2022-06-12,Data Engineer,NA,75500,Bachelors,27,Male,White or Caucasian,United States,NA
62a5d350f3072dd892652c70,2022-06-12,Data Analyst,NA,53000,Bachelors,32,Male,White or Caucasian,Other,Netherlands
62a5db29cf2555431733248f,2022-06-12,Student/Looking/None,NA,20000,Bachelors,47,Male,White or Caucasian,Other,Portugal
62a5e69f24a26260273b42bf,2022-06-12,Other,DBA,75500,Masters,30,Female,Asian or Asian American,United States,NA
62a5ea667dc029e2d66f153d,2022-06-12,Data Analyst,NA,115500,Masters,35,Female,Black or African American,United States,NA
62a5ebe05d257a28a310ac53,2022-06-12,Data Analyst,NA,53000,High School,25,Male,Hispanic or Latino,United States,NA
62a5edb2575fa3a5ae8bdba5,2022-06-12,Other,Data Steward,75500,Bachelors,27,Male,White or Caucasian,United States,NA
62a5edba0a77c1a77f68f1b5,2022-06-12,Data Analyst,NA,53000,Masters,27,Female,Black or African American,United States,NA
62a5f332bc6861bf3179f631,2022-06-12,Student/Looking/None,NA,20000,Masters,23,Female,Asian or Asian American,India,NA
62a5f872bae91e4b8b861e53,2022-06-12,Data Scientist,NA,53000,Bachelors,18,Male,White or Caucasian,United States,NA
62a609b8f8f75616458875b7,2022-06-12,Data Analyst,NA,20000,Masters,28,Female,Hispanic or Latino,Other,Costa Rica 
62a609c4bc6861bf317a10a3,2022-06-12,Other,Analytics Manager,137500,Bachelors,28,Male,White or Caucasian,United States,NA
62a61076f8f7561645887ded,2022-06-12,Student/Looking/None,NA,20000,Bachelors,26,Female,American Indian or Alaska Native,United States,NA
62a615fd18134ddc75d1f1fa,2022-06-12,Student/Looking/None,NA,20000,Bachelors,27,Male,Black or African American,Other,ghana
62a617c30a77c1a77f6925fc,2022-06-12,Data Analyst,NA,53000,Masters,22,Female,Asian or Asian American,India,NA
62a618a9d8c00e9f541d3537,2022-06-12,Data Analyst,NA,20000,High School,27,Male,White or Caucasian,United States,NA
62a61eb02e54c9003e5697f7,2022-06-12,Data Engineer,NA,20000,Bachelors,28,Male,Asian or Asian American,India,NA
62a6246df3072dd892659218,2022-06-12,Data Analyst,NA,20000,High School,25,Male,Black or African American,Other,Nigeria
62a62a7124a26260273b94fa,2022-06-12,Data Analyst,NA,20000,Bachelors,32,Male,Hispanic or Latino,United Kingdom,NA
62a631782e54c9003e56ac36,2022-06-12,Student/Looking/None,NA,20000,Bachelors,33,Male,White or Caucasian,Other,Uruguay
62a633b4d8c00e9f541d54a4,2022-06-12,Data Analyst,NA,53000,Masters,23,Male,Black or African American,Canada,NA
62a639e05d257a28a3110ef5,2022-06-12,Student/Looking/None,NA,20000,Bachelors,40,Female,Black or African American,Other,Nigeria
62a642690f8c8599d5b2ab37,2022-06-12,Data Analyst,NA,53000,Bachelors,28,Female,Asian or Asian American,United Kingdom,NA
62a64b4dd8c00e9f541d6d81,2022-06-12,Data Analyst,NA,20000,High School,26,Male,Black or African American,Other,Nigeria
62a64c6ecf2555431733a7a4,2022-06-12,Other,Technical consulta,20000,Bachelors,24,Female,Asian or Asian American,India,NA
62a654165d257a28a3112ac9,2022-06-12,Other,Software Engineer, AI ,95500,Associates,40,Female,Other,United States,NA
62a65618d8c00e9f541d783a,2022-06-12,Data Analyst,NA,75500,Bachelors,26,Male,Black or African American,United States,NA
62a65db824a26260273bc9ff,2022-06-12,Data Scientist,NA,53000,Bachelors,44,Female,White or Caucasian,United Kingdom,NA
62a66558cf2555431733c0f9,2022-06-12,Other,Systems configuration ,75500,Masters,36,Male,White or Caucasian,United States,NA
62a6772c18134ddc75d25895,2022-06-12,Other,Business Analyst ,20000,Bachelors,30,Male,Hispanic or Latino,Other,Costa Rica
62a68f1e0a77c1a77f69a381,2022-06-12,Other,Sales & marketing,20000,Masters,48,Male,Other,Other,Indonesia
62a6a11a0a77c1a77f69b7cb,2022-06-12,Data Analyst,NA,53000,Masters,30,Female,Asian or Asian American,Canada,NA
62a6ac1524a26260273c1cd0,2022-06-12,Other,RF Engineer,20000,Bachelors,28,Male,Other,India,NA
62a6b0790a77c1a77f69cb15,2022-06-12,Other,Support Engineer,20000,Bachelors,25,Male,Other,India,NA
62a6bc6a18134ddc75d2a726,2022-06-13,Other,Analytics Engineer,115500,Masters,24,Male,American Indian or Alaska Native,United States,NA
62a6c3d9cec54911e9ce7669,2022-06-13,Data Analyst,NA,53000,Bachelors,31,Male,Black or African American,United States,NA
62a6d037cec54911e9ce862a,2022-06-13,Data Engineer,NA,20000,Bachelors,23,Male,Other,United Kingdom,NA
62a6d2532e54c9003e575d9c,2022-06-13,Data Analyst,NA,53000,Masters,48,Female,White or Caucasian,United Kingdom,NA
62a6dbcad8c00e9f541e1050,2022-06-13,Data Analyst,NA,75500,Bachelors,28,Male,Black or African American,United States,NA
62a6e2815d257a28a311c8f9,2022-06-13,Data Analyst,NA,53000,Masters,32,Male,Hispanic or Latino,United Kingdom,NA
62a6ea03d8c00e9f541e3594,2022-06-13,Data Scientist,NA,53000,Bachelors,30,Male,Asian or Asian American,Other,Hong Kong
62a7029ff8f7561645899bae,2022-06-13,Data Analyst,NA,20000,Masters,32,Male,White or Caucasian,Other,TUNISIA
62a7047c24a26260273c9646,2022-06-13,Data Analyst,NA,20000,Masters,30,Female,Other,Other,Sri lanka
62a70b55cec54911e9cedd98,2022-06-13,Data Analyst,NA,20000,Masters,35,Female,White or Caucasian,Other,Spain
62a71930bae91e4b8b878b2b,2022-06-13,Student/Looking/None,NA,20000,Masters,38,Female,Black or African American,United Kingdom,NA
62a73a37f8d5efcc22fcb724,2022-06-13,Other,Account manager,75500,Masters,30,Female,Asian or Asian American,United States,NA
62a73aa824a26260273d0172,2022-06-13,Data Analyst,NA,53000,Bachelors,48,Male,White or Caucasian,United States,NA
62a73c5b0a77c1a77f6aba65,2022-06-13,Data Analyst,NA,75500,Masters,32,Male,Asian or Asian American,Canada,NA
62a749ebd8c00e9f541efa36,2022-06-13,Other,Incident Manager,53000,Bachelors,27,Male,American Indian or Alaska Native,India,NA
62a74e28b4da29969c681108,2022-06-13,Other,Product owner,53000,Masters,27,Male,White or Caucasian,United Kingdom,NA
62a758185d257a28a312bc94,2022-06-13,Student/Looking/None,NA,20000,Bachelors,24,Male,Other,Other,Kenua
62a75a5418134ddc75d3d2f1,2022-06-13,Data Scientist,NA,187500,PhD,42,Male,Asian or Asian American,United States,NA
62a75ed0f8f75616458a5d1a,2022-06-13,Other,Business Analyst,53000,Bachelors,24,Male,Hispanic or Latino,United States,NA
62a75f1b575fa3a5ae8e0010,2022-06-13,Database Developer,NA,20000,Bachelors,23,Male,Asian or Asian American,India,NA
62a764ffd8c00e9f541f3cc3,2022-06-13,Data Analyst,NA,20000,Bachelors,26,Male,Asian or Asian American,India,NA
62a76c962e54c9003e588661,2022-06-13,Data Analyst,NA,53000,Bachelors,32,Male,Black or African American,Other,Germany
62a772da575fa3a5ae8e2a4a,2022-06-13,Other,Presales Engineer ,20000,Bachelors,35,Male,White or Caucasian,Other,Argentina 
62a7738a2e54c9003e589598,2022-06-13,Data Analyst,NA,115500,High School,41,Male,White or Caucasian,United States,NA
62a77967f8d5efcc22fd4c81,2022-06-13,Other,Predictive Analyst,53000,Masters,25,Male,White or Caucasian,United States,NA
62a77a37f8d5efcc22fd4e47,2022-06-13,Data Analyst,NA,20000,Masters,28,Female,Asian or Asian American,United States,NA
62a77cb7b4da29969c68743a,2022-06-13,Data Analyst,NA,53000,Bachelors,29,Male,White or Caucasian,United States,NA
62a78743f8f75616458ab6bb,2022-06-13,Student/Looking/None,NA,20000,High School,19,Male,White or Caucasian,United States,NA
62a789015d257a28a3132977,2022-06-13,Data Analyst,NA,53000,Bachelors,27,Male,Asian or Asian American,India,NA
62a78f3bf408bae018f2ef51,2022-06-13,Student/Looking/None,NA,20000,Bachelors,25,Male,White or Caucasian,Other,Other (Please Specify)
62a7988bbae91e4b8b88b8ee,2022-06-13,Data Analyst,NA,53000,Masters,26,Female,Asian or Asian American,Canada,NA
62a79c9c2e54c9003e58f0d5,2022-06-13,Data Analyst,NA,20000,Bachelors,25,Male,White or Caucasian,Other,Spain
62a7b0ae0f8c8599d5b51cd0,2022-06-13,Data Analyst,NA,20000,Bachelors,25,Male,White or Caucasian,Other,Portugal
62a7b283f8d5efcc22fdc189,2022-06-13,Data Analyst,NA,20000,Bachelors,26,Male,Black or African American,Other,Liberia
62a7b296f8d5efcc22fdc1ef,2022-06-13,Data Analyst,NA,137500,Bachelors,35,Male,White or Caucasian,United States,NA
62a7bd0e5d257a28a313855c,2022-06-13,Data Analyst,NA,95500,Masters,29,Male,Black or African American,United States,NA
62a7be5e5d257a28a313876a,2022-06-13,Data Analyst,NA,95500,Associates,41,Female,Hispanic or Latino,United States,NA
62a7ce44575fa3a5ae8ece5f,2022-06-13,Student/Looking/None,NA,20000,Bachelors,22,Female,Hispanic or Latino,United States,NA
62a7e1380f8c8599d5b55fcf,2022-06-13,Data Analyst,NA,75500,Bachelors,35,Male,Hispanic or Latino,United States,NA
62a7e2d024a26260273e4448,2022-06-13,Data Analyst,NA,75500,Bachelors,30,Male,Asian or Asian American,Other,SG
62a7ed9c0f8c8599d5b57132,2022-06-13,Data Engineer,NA,187500,Bachelors,37,Male,Asian or Asian American,Canada,NA
62a7f09a0f8c8599d5b57526,2022-06-13,Data Analyst,NA,75500,Masters,28,Female,Black or African American,United States,NA
62a7fb02f8d5efcc22fe2486,2022-06-13,Data Analyst,NA,95500,High School,23,Male,White or Caucasian,United States,NA
62a816907dc029e2d6725a33,2022-06-14,Student/Looking/None,NA,20000,High School,26,Male,Asian or Asian American,United States,NA
62a84764bc6861bf317d7b86,2022-06-14,Data Analyst,NA,75500,Bachelors,25,Male,Native Hawaiian or other Pacific Islander,Other,Australia
62a84f9af408bae018f41e34,2022-06-14,Data Analyst,NA,20000,Bachelors,23,Male,Asian or Asian American,India,NA
62a85803f8d5efcc22fea92f,2022-06-14,Student/Looking/None,NA,20000,Bachelors,53,Male,Black or African American,Other,Nigeria
62a8592f7dc029e2d672c0a8,2022-06-14,Data Engineer,NA,20000,Bachelors,33,Female,White or Caucasian,Other,Romania
62a8643bcec54911e9d14297,2022-06-14,Student/Looking/None,NA,20000,High School,39,Male,Black or African American,Other,Other (Please Specify)
62a8665c5d257a28a31474f7,2022-06-14,Data Analyst,NA,20000,Bachelors,22,Female,White or Caucasian,United Kingdom,NA
62a868c5cf2555431737094b,2022-06-14,Data Analyst,NA,53000,Bachelors,24,Male,White or Caucasian,Other,Germany
62a88e9ff8d5efcc22ff1eb6,2022-06-14,Data Architect,NA,95500,High School,31,Male,White or Caucasian,Canada,NA
62a89e365d257a28a314fd36,2022-06-14,Data Analyst,NA,20000,Bachelors,25,Male,Asian or Asian American,Other,Aisa
62a8b6ffbae91e4b8b8aa5c2,2022-06-14,Student/Looking/None,NA,20000,Bachelors,25,Male,Asian or Asian American,India,NA
62a8bf9e575fa3a5ae907617,2022-06-14,Data Analyst,NA,20000,Bachelors,23,Male,Asian or Asian American,India,NA
62a8cd29bc6861bf317ea9a2,2022-06-14,Other,Ads operations,53000,Bachelors,23,Male,Asian or Asian American,India,NA
62a8f477f408bae018f5869d,2022-06-14,Data Analyst,NA,95500,High School,40,Male,White or Caucasian,United States,NA
62a8fcf5cf25554317384604,2022-06-14,Data Analyst,NA,53000,Bachelors,29,Male,Hispanic or Latino,United States,NA
62a8fe9abc6861bf317f0c01,2022-06-14,Data Analyst,NA,20000,Bachelors,28,Male,Other,India,NA
62a9024d18134ddc75d6e76d,2022-06-14,Data Analyst,NA,20000,Masters,28,Female,Black or African American,United Kingdom,NA
62a95253bae91e4b8b8b91d9,2022-06-14,Student/Looking/None,NA,20000,Masters,26,Female,Asian or Asian American,India,NA
62a960567dc029e2d6749dd8,2022-06-15,Data Engineer,NA,53000,Masters,30,Male,White or Caucasian,Other,Netherlands
62a9612bf8d5efcc22007c09,2022-06-15,Data Analyst,NA,75500,Bachelors,27,Male,Asian or Asian American,Other,Australia
62a962380f8c8599d5b7e3fb,2022-06-15,Data Analyst,NA,20000,Bachelors,28,Male,Black or African American,Other,Nigeria
62a993537dc029e2d674e9b5,2022-06-15,Data Analyst,NA,75500,Masters,38,Female,Black or African American,Other,Nigeria
62a9bb81bc6861bf3180079c,2022-06-15,Data Analyst,NA,20000,Bachelors,22,Male,White or Caucasian,Other,Mexico
62a9c880f408bae018f6aa1b,2022-06-15,Data Analyst,NA,95500,Bachelors,34,Male,Hispanic or Latino,United States,NA
62a9e206f3072dd8926bce70,2022-06-15,Data Analyst,NA,20000,Bachelors,26,Male,Asian or Asian American,Other,Indonesia
62a9f0172e54c9003e5cdc25,2022-06-15,Data Analyst,NA,75500,Bachelors,26,Female,Asian or Asian American,Canada,NA
62a9f8a4cf2555431739d694,2022-06-15,Data Engineer,NA,75500,Bachelors,25,Male,Other,Other,Greece
62aa121dcec54911e9d446cc,2022-06-15,Data Scientist,NA,137500,Bachelors,34,Male,Black or African American,United States,NA
62aa1734f3072dd8926c4168,2022-06-15,Other,Power Bi Developer,53000,Bachelors,32,Female,Hispanic or Latino,Other,Poland
62aa21e218134ddc75d8be11,2022-06-15,Student/Looking/None,NA,20000,Associates,24,Male,Black or African American,United States,NA
62aa29852e54c9003e5d50b5,2022-06-15,Data Engineer,NA,20000,Bachelors,26,Male,Hispanic or Latino,Other,Argentine
62aa2f44bc6861bf3180fd06,2022-06-15,Data Analyst,NA,53000,Masters,32,Female,Black or African American,Other,Sweden
62aa3454bae91e4b8b8d3249,2022-06-15,Data Scientist,NA,53000,Masters,40,Male,White or Caucasian,Other,Portugal
62aa34e8f3072dd8926c7d56,2022-06-15,Data Analyst,NA,20000,Bachelors,27,Male,Black or African American,United States,NA
62aa356ff8d5efcc22020832,2022-06-15,Data Analyst,NA,75500,Masters,28,Male,Black or African American,United States,NA
62aa3e6824a26260274264da,2022-06-15,Data Analyst,NA,20000,Bachelors,30,Male,Other,Other,Nigeria
62aa4790f8d5efcc2202266e,2022-06-15,Data Analyst,NA,20000,Bachelors,37,Male,White or Caucasian,United States,NA
62aa5761bc6861bf318141fc,2022-06-15,Other,Software support,53000,Bachelors,32,Male,Asian or Asian American,Other,Australia
62aa5c11f408bae018f7dec0,2022-06-15,Data Analyst,NA,53000,Bachelors,24,Male,Other,Other,Saudi Arabia 
62aa956ef8d5efcc22028e3d,2022-06-15,Data Analyst,NA,20000,Associates,39,Male,White or Caucasian,Other,Argentina
62aa95970a77c1a77f709268,2022-06-15,Data Analyst,NA,137500,Bachelors,34,Male,Asian or Asian American,Other,Australia
62aa98bfcf255543173adbdc,2022-06-15,Data Analyst,NA,53000,Bachelors,27,Male,Black or African American,United States,NA
62aaa387f8d5efcc22029fcb,2022-06-15,Data Analyst,NA,75500,High School,54,Male,White or Caucasian,United States,NA
62aaa86bbae91e4b8b8dc832,2022-06-15,Student/Looking/None,NA,20000,Bachelors,20,Female,Asian or Asian American,India,NA
62aacd922e54c9003e5e33c2,2022-06-16,Student/Looking/None,NA,20000,Masters,25,Male,Asian or Asian American,India,NA
62aaeecd0f8c8599d5ba6923,2022-06-16,Student/Looking/None,NA,20000,Bachelors,33,Male,Asian or Asian American,India,NA
62aaf8397dc029e2d6773cde,2022-06-16,Data Analyst,NA,53000,Masters,30,Male,White or Caucasian,United Kingdom,NA
62aaff342e54c9003e5e79b8,2022-06-16,Student/Looking/None,NA,20000,High School,31,Male,Black or African American,Other,Niger
62ab0bdc575fa3a5ae9413e5,2022-06-16,Student/Looking/None,NA,20000,Masters,22,Male,Other,Other,France
62ab1cb0cec54911e9d5d187,2022-06-16,Data Analyst,NA,75500,Bachelors,38,Female,Black or African American,United States,NA
62ab3e62bae91e4b8b8ebe14,2022-06-16,Data Analyst,NA,20000,Bachelors,22,Male,Other,Other,Malaysia
62ab6ab318134ddc75dabb09,2022-06-16,Data Scientist,NA,20000,Bachelors,33,Male,Asian or Asian American,India,NA
62ab83a7d8c00e9f54263d2e,2022-06-16,Data Analyst,NA,53000,Bachelors,27,Male,White or Caucasian,Canada,NA
62ab8bf65d257a28a319e9cb,2022-06-16,Data Analyst,NA,20000,Bachelors,19,Male,White or Caucasian,Other,Algeria
62abec6cf3072dd8926f2ad0,2022-06-16,Other,Investigation specialist,20000,Bachelors,24,Male,Other,India,NA
62abee280f8c8599d5bc246d,2022-06-16,Other,Director,187500,Masters,58,Female,White or Caucasian,United States,NA
62acc1f0cf255543173e59f7,2022-06-17,Data Analyst,NA,20000,Bachelors,22,Male,Black or African American,Other,Nigeria 
62ace61d575fa3a5ae972d57,2022-06-17,Data Analyst,NA,95500,Masters,26,Male,Asian or Asian American,Other,Ireland
62acf0890f8c8599d5bdce87,2022-06-17,Other,Data Manager,53000,Bachelors,31,Female,White or Caucasian,United Kingdom,NA
62ad591424a2626027471080,2022-06-18,Data Analyst,NA,53000,High School,23,Male,Hispanic or Latino,United States,NA
62ade22318134ddc75de385f,2022-06-18,Data Analyst,NA,95500,Masters,31,Female,Asian or Asian American,United States,NA
62adf26f18134ddc75de4bb4,2022-06-18,Student/Looking/None,NA,75500,Bachelors,24,Female,Asian or Asian American,United States,NA
62ae680024a2626027483ebc,2022-06-18,Other,Analytics Engineer,53000,Bachelors,29,Male,Hispanic or Latino,Other,Mexico
62aee103f8f756164595adb8,2022-06-19,Student/Looking/None,NA,20000,Bachelors,26,Male,Asian or Asian American,Other,Indonesia
62af07be7dc029e2d67cc3c8,2022-06-19,Student/Looking/None,NA,20000,High School,20,Male,Asian or Asian American,India,NA
62af10295d257a28a31e6ff8,2022-06-19,Data Analyst,NA,20000,Bachelors,23,Male,Asian or Asian American,India,NA
62af387018134ddc75df894e,2022-06-19,Data Analyst,NA,115500,Masters,33,Male,White or Caucasian,United States,NA
62af49025d257a28a31eb2f1,2022-06-19,Student/Looking/None,NA,20000,Bachelors,26,Male,Black or African American,Other,Nigeria
62af53ce0f8c8599d5c04934,2022-06-19,Data Analyst,NA,20000,Bachelors,27,Male,Asian or Asian American,India,NA
62af6371f8d5efcc2208e923,2022-06-19,Student/Looking/None,NA,20000,Bachelors,22,Male,Asian or Asian American,Other,uzb
62af9ed7f3072dd892739279,2022-06-19,Data Analyst,NA,20000,Masters,23,Male,White or Caucasian,Other,Spain
62b152960f8c8599d5c31550,2022-06-21,Other,SAP Security Analyst,20000,Bachelors,28,Male,Hispanic or Latino,Other,Mexico
62b16a5c5d257a28a321a74c,2022-06-21,Data Analyst,NA,53000,Masters,39,Female,White or Caucasian,Other,Portugal
62b21d40bae91e4b8b985154,2022-06-21,Other,BI Manager,115500,Masters,37,Male,White or Caucasian,United States,NA
62b27004bc6861bf318c9038,2022-06-21,Database Developer,NA,53000,Masters,29,Female,White or Caucasian,United States,NA
62b2ea87f8d5efcc220e3e21,2022-06-22,Data Analyst,NA,115500,Masters,42,Male,White or Caucasian,United States,NA
62b35284cec54911e9e1818c,2022-06-22,Student/Looking/None,NA,20000,Bachelors,25,Female,Asian or Asian American,Canada,NA
62b4404df31287f32e14d1c1,2022-06-23,Database Developer,NA,20000,High School,66,Male,Black or African American,Other,Morocco 
62b525563f28f20328aeee5c,2022-06-23,Data Analyst,NA,137500,Bachelors,26,Male,White or Caucasian,United States,NA
62b5a3e29bc428d5345f6e89,2022-06-24,Other,Data Scientist Intern,20000,Bachelors,21,Male,White or Caucasian,United States,NA
62b71083f31287f32e189026,2022-06-25,Student/Looking/None,NA,20000,Bachelors,26,Male,Asian or Asian American,Other,Oman
62b795033b026e423f287ecd,2022-06-25,Data Engineer,NA,20000,Bachelors,24,Male,Hispanic or Latino,Other,Costa Rica
62b89039377223ff07b80fb5,2022-06-26,Data Analyst,NA,53000,Bachelors,22,Male,Asian or Asian American,United States,NA
